STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TEMP_DIFF,LABEL
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-15,0.0,0.0,0.0,59.0,37.0,-5.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-16,0.0,0.0,0.0,62.0,34.0,3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-17,0.0,0.0,0.0,62.0,40.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-18,0.0,0.0,0.0,63.0,38.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-19,0.0,0.0,0.0,68.0,43.0,5.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-20,0.0,0.0,0.0,66.0,46.0,-2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-21,0.0,0.0,0.0,68.0,53.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-22,0.38,0.0,0.0,59.0,55.0,-9.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-23,0.03,0.0,0.0,69.0,53.0,10.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-24,0.0,0.0,0.0,64.0,48.0,-5.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-25,0.0,0.0,0.0,70.0,48.0,6.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-26,0.0,0.0,0.0,74.0,51.0,4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-27,0.0,0.0,0.0,71.0,46.0,-3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-28,0.0,0.0,0.0,74.0,47.0,3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-29,0.0,0.0,0.0,76.0,49.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-30,0.0,0.0,0.0,77.0,48.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-01-31,0.0,0.0,0.0,73.0,50.0,-4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-01,0.16,0.0,0.0,73.0,51.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-02,0.0,0.0,0.0,67.0,50.0,-6.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-03,0.0,0.0,0.0,68.0,47.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-04,0.37,0.0,0.0,58.0,52.0,-10.0,1
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-05,0.23,0.0,0.0,58.0,51.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-06,0.61,0.0,0.0,58.0,51.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-07,0.29,0.0,0.0,64.0,49.0,6.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-08,0.0,0.0,0.0,62.0,48.0,-2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-09,0.0,0.0,0.0,61.0,45.0,-1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-10,0.0,0.0,0.0,66.0,49.0,5.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-11,0.0,0.0,0.0,65.0,46.0,-1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-12,0.0,0.0,0.0,65.0,42.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-13,0.0,0.0,0.0,66.0,42.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-14,0.0,0.0,0.0,66.0,45.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-15,0.0,0.0,0.0,73.0,48.0,7.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-16,0.0,0.0,0.0,71.0,48.0,-2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-17,0.0,0.0,0.0,74.0,52.0,3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-18,0.0,0.0,0.0,75.0,56.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-19,0.0,0.0,0.0,76.0,60.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-20,0.0,0.0,0.0,72.0,60.0,-4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-21,0.0,0.0,0.0,74.0,53.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-22,0.0,0.0,0.0,75.0,52.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-23,0.0,0.0,0.0,78.0,53.0,3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-24,0.0,0.0,0.0,78.0,54.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-25,0.0,0.0,0.0,77.0,51.0,-1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-26,0.0,0.0,0.0,78.0,54.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-27,0.0,0.0,0.0,78.0,58.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-28,0.0,0.0,0.0,79.0,56.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-02-29,0.0,0.0,0.0,81.0,50.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-01,0.0,0.0,0.0,78.0,62.0,-3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-02,0.0,0.0,0.0,76.0,63.0,-2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-03,0.0,0.0,0.0,76.0,59.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-04,0.0,0.0,0.0,74.0,56.0,-2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-05,0.0,0.0,0.0,74.0,53.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-06,0.0,0.0,0.0,77.0,50.0,3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-07,0.0,0.0,0.0,79.0,61.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-08,0.0,0.0,0.0,80.0,60.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-09,0.0,0.0,0.0,76.0,49.0,-4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-10,0.0,0.0,0.0,73.0,50.0,-3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-11,0.0,0.0,0.0,79.0,54.0,6.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-12,0.0,0.0,0.0,77.0,63.0,-2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-13,0.0,0.0,0.0,81.0,59.0,4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-14,0.0,0.0,0.0,77.0,57.0,-4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-15,0.0,0.0,0.0,68.0,57.0,-9.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-16,0.22,0.0,0.0,66.0,53.0,-2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-17,0.0,0.0,0.0,76.0,53.0,10.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-18,0.0,0.0,0.0,90.0,54.0,14.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-19,0.0,0.0,0.0,87.0,58.0,-3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-20,0.0,0.0,0.0,88.0,57.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-21,0.0,0.0,0.0,89.0,62.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-22,0.0,0.0,0.0,88.0,69.0,-1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-23,0.0,0.0,0.0,82.0,63.0,-6.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-24,0.0,0.0,0.0,73.0,58.0,-9.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-25,0.0,0.0,0.0,77.0,55.0,4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-26,0.0,0.0,0.0,81.0,60.0,4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-27,0.0,0.0,0.0,85.0,57.0,4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-28,0.0,0.0,0.0,87.0,68.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-29,0.0,0.0,0.0,80.0,63.0,-7.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-30,0.19,0.0,0.0,65.0,54.0,-15.0,1
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-03-31,0.12,0.0,0.0,74.0,49.0,9.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-01,0.02,0.0,0.0,81.0,52.0,7.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-02,0.0,0.0,0.0,88.0,64.0,7.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-03,0.0,0.0,0.0,89.0,58.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-04,0.0,0.0,0.0,85.0,59.0,-4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-05,0.0,0.0,0.0,70.0,54.0,-15.0,1
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-06,0.0,0.0,0.0,73.0,51.0,3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-07,0.0,0.0,0.0,73.0,51.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-08,0.0,0.0,0.0,85.0,63.0,12.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-09,0.0,0.0,0.0,89.0,65.0,4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-10,0.0,0.0,0.0,93.0,59.0,4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-11,0.0,0.0,0.0,96.0,65.0,3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-12,0.0,0.0,0.0,98.0,65.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-13,0.0,0.0,0.0,86.0,68.0,-12.0,1
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-14,0.0,0.0,0.0,77.0,59.0,-9.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-15,0.0,0.0,0.0,82.0,53.0,5.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-16,0.0,0.0,0.0,92.0,59.0,10.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-17,0.0,0.0,0.0,96.0,67.0,4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-18,0.0,0.0,0.0,95.0,69.0,-1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-19,0.0,0.0,0.0,97.0,71.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-20,0.0,0.0,0.0,101.0,72.0,4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-21,0.0,0.0,0.0,103.0,71.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-22,0.0,0.0,0.0,105.0,72.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-23,0.0,0.0,0.0,99.0,79.0,-6.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-24,0.0,0.0,0.0,94.0,73.0,-5.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-25,0.0,0.0,0.0,92.0,71.0,-2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-26,0.08,0.0,0.0,79.0,62.0,-13.0,1
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-27,0.0,0.0,0.0,91.0,65.0,12.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-28,0.0,0.0,0.0,94.0,68.0,3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-29,0.0,0.0,0.0,95.0,75.0,1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-04-30,0.0,0.0,0.0,98.0,70.0,3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-01,0.0,0.0,0.0,96.0,76.0,-2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-02,0.0,0.0,0.0,96.0,70.0,0.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-03,0.0,0.0,0.0,99.0,70.0,3.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-04,0.0,0.0,0.0,93.0,71.0,-6.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-05,0.0,0.0,0.0,83.0,66.0,-10.0,1
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-06,0.0,0.0,0.0,88.0,58.0,5.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-07,0.0,0.0,0.0,96.0,63.0,8.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-08,0.0,0.0,0.0,87.0,69.0,-9.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-09,0.0,0.0,0.0,94.0,68.0,7.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-10,0.0,0.0,0.0,93.0,71.0,-1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-11,0.0,0.0,0.0,100.0,71.0,7.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-12,0.0,0.0,0.0,105.0,75.0,5.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-13,0.0,0.0,,,,,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-14,0.0,0.0,0.0,106.0,83.0,,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-15,0.0,0.0,0.0,108.0,80.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-16,0.0,0.0,0.0,110.0,83.0,2.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-17,0.0,0.0,0.0,109.0,86.0,-1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-18,0.0,0.0,0.0,105.0,86.0,-4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-19,0.0,0.0,0.0,104.0,82.0,-1.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-20,0.0,0.0,0.0,100.0,80.0,-4.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2024-05-21,0.0,0.0,0.0,96.0,78.0,-4.0,0
