STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG,TEMP_GRADIENT,LABEL
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-02,0.0,0.0,0.0,61.0,48.0,54.5,13.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-03,0.0,0.0,0.0,68.0,46.0,57.0,22.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-04,0.0,0.0,0.0,61.0,49.0,55.0,12.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-05,0.03,0.0,0.0,69.0,52.0,60.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-06,0.0,0.0,0.0,68.0,44.0,56.0,24.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-07,0.0,0.0,0.0,63.0,42.0,52.5,21.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-08,0.0,0.0,0.0,63.0,44.0,53.5,19.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-09,0.02,0.0,0.0,66.0,46.0,56.0,20.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-10,0.07,0.0,0.0,69.0,52.0,60.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-11,0.0,0.0,0.0,63.0,45.0,54.0,18.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-12,0.0,0.0,0.0,63.0,42.0,52.5,21.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-13,0.0,0.0,0.0,59.0,41.0,50.0,18.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-14,0.07,0.0,0.0,55.0,42.0,48.5,13.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-15,0.0,0.0,0.0,61.0,44.0,52.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-16,0.0,0.0,0.0,72.0,56.0,64.0,16.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-17,0.0,0.0,0.0,68.0,50.0,59.0,18.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-18,0.0,0.0,0.0,66.0,48.0,57.0,18.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-19,0.0,0.0,0.0,62.0,41.0,51.5,21.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-20,0.0,0.0,0.0,66.0,47.0,56.5,19.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-21,0.0,0.0,0.0,68.0,45.0,56.5,23.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-22,0.0,0.0,0.0,69.0,35.0,52.0,34.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-23,0.0,0.0,0.0,68.0,51.0,59.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-24,0.0,0.0,0.0,74.0,50.0,62.0,24.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-25,0.0,0.0,0.0,74.0,45.0,59.5,29.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-26,0.0,0.0,0.0,73.0,54.0,63.5,19.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-27,0.0,0.0,0.0,68.0,42.0,55.0,26.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-28,0.0,0.0,0.0,73.0,40.0,56.5,33.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-29,0.0,0.0,0.0,68.0,42.0,55.0,26.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-30,0.0,0.0,0.0,64.0,48.0,56.0,16.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-01-31,0.0,0.0,0.0,65.0,46.0,55.5,19.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-01,0.0,0.0,0.0,69.0,42.0,55.5,27.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-02,0.0,0.0,0.0,71.0,40.0,55.5,31.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-03,0.0,0.0,0.0,70.0,41.0,55.5,29.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-04,0.0,0.0,0.0,71.0,40.0,55.5,31.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-05,0.0,0.0,0.0,79.0,46.0,62.5,33.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-06,0.0,0.0,0.0,74.0,55.0,64.5,19.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-07,0.0,0.0,0.0,72.0,55.0,63.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-08,0.0,0.0,0.0,76.0,46.0,61.0,30.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-09,0.0,0.0,0.0,81.0,49.0,65.0,32.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-10,0.0,0.0,0.0,74.0,44.0,59.0,30.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-11,0.0,0.0,0.0,77.0,45.0,61.0,32.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-12,0.0,0.0,0.0,80.0,49.0,64.5,31.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-13,0.0,0.0,0.0,78.0,59.0,68.5,19.0,1
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-14,0.0,0.0,0.0,66.0,50.0,58.0,16.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-15,0.0,0.0,0.0,68.0,45.0,56.5,23.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-16,0.0,0.0,0.0,66.0,49.0,57.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-17,0.0,0.0,0.0,67.0,42.0,54.5,25.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-18,0.0,0.0,0.0,72.0,39.0,55.5,33.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-19,0.0,0.0,0.0,76.0,43.0,59.5,33.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-20,0.0,0.0,0.0,81.0,44.0,62.5,37.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-21,0.0,0.0,0.0,76.0,45.0,60.5,31.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-22,0.0,0.0,0.0,64.0,48.0,56.0,16.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-23,0.0,0.0,0.0,64.0,44.0,54.0,20.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-24,0.02,0.0,0.0,64.0,48.0,56.0,16.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-25,0.47,0.0,0.0,56.0,45.0,50.5,11.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-26,0.0,0.0,0.0,65.0,43.0,54.0,22.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-27,0.0,0.0,0.0,71.0,49.0,60.0,22.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-02-28,0.0,0.0,0.0,69.0,49.0,59.0,20.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-01,0.07,0.0,0.0,62.0,45.0,53.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-02,0.0,0.0,0.0,67.0,50.0,58.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-03,0.0,0.0,0.0,74.0,42.0,58.0,32.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-04,0.0,0.0,0.0,76.0,45.0,60.5,31.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-05,0.0,0.0,0.0,74.0,56.0,65.0,18.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-06,0.0,0.0,0.0,69.0,52.0,60.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-07,0.0,0.0,0.0,71.0,46.0,58.5,25.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-08,0.0,0.0,0.0,69.0,46.0,57.5,23.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-09,0.0,0.0,0.0,77.0,47.0,62.0,30.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-10,0.01,0.0,0.0,78.0,61.0,69.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-11,0.0,0.0,0.0,87.0,59.0,73.0,28.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-12,0.0,0.0,0.0,85.0,63.0,74.0,22.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-13,0.0,0.0,0.0,85.0,60.0,72.5,25.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-14,0.0,0.0,0.0,73.0,66.0,69.5,7.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-15,0.0,0.0,0.0,79.0,62.0,70.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-16,0.0,0.0,0.0,76.0,58.0,67.0,18.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-17,0.0,0.0,0.0,77.0,54.0,65.5,23.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-18,0.0,0.0,0.0,79.0,57.0,68.0,22.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-19,0.0,0.0,0.0,72.0,59.0,65.5,13.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-20,0.0,0.0,0.0,79.0,55.0,67.0,24.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-21,0.09,0.0,0.0,68.0,56.0,62.0,12.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-22,0.0,0.0,0.0,72.0,54.0,63.0,18.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-23,0.0,0.0,0.0,72.0,53.0,62.5,19.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-24,0.01,0.0,0.0,77.0,51.0,64.0,26.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-25,0.0,0.0,0.0,72.0,58.0,65.0,14.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-26,0.0,0.0,0.0,73.0,51.0,62.0,22.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-27,0.0,0.0,0.0,73.0,53.0,63.0,20.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-28,0.0,0.0,0.0,82.0,46.0,64.0,36.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-29,0.0,0.0,0.0,75.0,60.0,67.5,15.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-30,0.0,0.0,0.0,69.0,53.0,61.0,16.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-03-31,0.0,0.0,0.0,76.0,52.0,64.0,24.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-01,0.0,0.0,0.0,84.0,48.0,66.0,36.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-02,0.0,0.0,0.0,87.0,60.0,73.5,27.0,1
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-03,0.0,0.0,0.0,72.0,53.0,62.5,19.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-04,0.0,0.0,0.0,72.0,48.0,60.0,24.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-05,0.0,0.0,0.0,75.0,49.0,62.0,26.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-06,0.0,0.0,0.0,81.0,46.0,63.5,35.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-07,0.0,0.0,0.0,87.0,56.0,71.5,31.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-08,0.0,0.0,0.0,88.0,61.0,74.5,27.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-09,0.0,0.0,0.0,99.0,59.0,79.0,40.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-10,0.0,0.0,0.0,101.0,64.0,82.5,37.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-11,0.0,0.0,0.0,101.0,73.0,87.0,28.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-12,0.0,0.0,0.0,95.0,78.0,86.5,17.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-13,0.0,0.0,0.0,85.0,69.0,77.0,16.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-14,0.0,0.0,0.0,87.0,61.0,74.0,26.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-15,0.0,0.0,0.0,92.0,61.0,76.5,31.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-16,0.0,0.0,0.0,98.0,61.0,79.5,37.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-17,0.0,0.0,0.0,96.0,73.0,84.5,23.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-18,0.0,0.0,0.0,90.0,69.0,79.5,21.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-19,0.0,0.0,0.0,82.0,60.0,71.0,22.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-20,0.0,0.0,0.0,90.0,63.0,76.5,27.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-21,0.0,0.0,0.0,99.0,65.0,82.0,34.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-22,0.0,0.0,0.0,97.0,79.0,88.0,18.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-23,0.0,0.0,0.0,101.0,75.0,88.0,26.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-24,0.0,0.0,0.0,101.0,75.0,88.0,26.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-25,0.0,0.0,0.0,98.0,76.0,87.0,22.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-26,0.0,0.0,0.0,98.0,76.0,87.0,22.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-27,0.0,0.0,0.0,106.0,66.0,86.0,40.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-28,0.0,0.0,0.0,107.0,75.0,91.0,32.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-29,0.0,0.0,0.0,109.0,73.0,91.0,36.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-04-30,0.0,0.0,0.0,107.0,76.0,91.5,31.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-05-01,0.0,0.0,0.0,95.0,71.0,83.0,24.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-05-02,0.0,0.0,0.0,85.0,63.0,74.0,22.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-05-03,0.0,0.0,0.0,86.0,63.0,74.5,23.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-05-04,0.0,0.0,0.0,80.0,64.0,72.0,16.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-05-05,0.0,0.0,0.0,85.0,60.0,72.5,25.0,0
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",36.46263,-116.8672,-59.1,2023-05-06,0.0,0.0,0.0,87.0,66.0,76.5,21.0,0
